AM418554.1_EAV-0_pEAV5_5811bp	scaffold4429_size5322	93.548	31	2	0	5779	5809	3795	3825	0.020	48.2
AM418554.1_EAV-0_pEAV5_5811bp	scaffold4071_size6384	73.016	693	181	3	4341	5032	6110	5423	2.74e-108	399
AM418554.1_EAV-0_pEAV5_5811bp	scaffold4071_size6384	93.333	30	2	0	5780	5809	4149	4120	0.069	46.4
AM418554.1_EAV-0_pEAV5_5811bp	scaffold11029_size873	74.000	550	137	3	2529	3075	549	3	2.25e-90	340
AM418554.1_EAV-0_pEAV5_5811bp	scaffold11029_size873	81.356	59	11	0	2205	2263	873	815	3.83e-05	57.2
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1091_size36553	66.833	1200	372	12	3932	5118	3816	5002	2.25e-90	340
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1091_size36553	90.323	31	3	0	5769	5799	6796	6826	0.84	42.8
AM418554.1_EAV-0_pEAV5_5811bp	scaffold381_size251020	68.657	938	280	9	4185	5118	181246	180319	7.86e-90	338
AM418554.1_EAV-0_pEAV5_5811bp	scaffold381_size251020	79.104	67	10	3	5746	5809	179929	179864	0.020	48.2
AM418554.1_EAV-0_pEAV5_5811bp	scaffold381_size251020	78.723	47	10	0	2121	2167	182319	182273	2.9	41.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1177_size27485	68.797	939	283	10	4185	5118	5757	6690	2.74e-89	336
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1177_size27485	83.333	60	6	3	5746	5802	7079	7137	4.66e-04	53.6
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1177_size27485	80.851	47	9	0	2121	2167	4684	4730	0.24	44.6
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1177_size27485	82.609	46	6	2	2195	2239	4794	4838	2.9	41.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold56_size4930711	68.797	939	283	10	4185	5118	922336	921403	2.74e-89	336
AM418554.1_EAV-0_pEAV5_5811bp	scaffold56_size4930711	80.597	67	9	3	5746	5809	921012	920947	4.66e-04	53.6
AM418554.1_EAV-0_pEAV5_5811bp	scaffold56_size4930711	75.342	73	16	2	2195	2266	923299	923228	0.24	44.6
AM418554.1_EAV-0_pEAV5_5811bp	scaffold56_size4930711	80.851	47	9	0	2121	2167	923409	923363	0.24	44.6
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1391_size20212	68.550	938	281	9	4185	5118	6690	5763	9.57e-89	334
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1391_size20212	83.582	67	7	3	5746	5809	5373	5308	9.00e-07	62.6
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1391_size20212	78.723	47	10	0	2121	2167	7763	7717	2.9	41.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold54_size8792031	68.550	938	281	9	4185	5118	7973569	7972642	9.57e-89	334
AM418554.1_EAV-0_pEAV5_5811bp	scaffold54_size8792031	72.794	136	36	1	405	540	8039931	8040065	1.43e-10	75.2
AM418554.1_EAV-0_pEAV5_5811bp	scaffold54_size8792031	82.540	63	8	2	5750	5810	8042094	8042155	1.10e-05	59.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold54_size8792031	96.875	32	1	0	5779	5810	3021309	3021340	4.66e-04	53.6
AM418554.1_EAV-0_pEAV5_5811bp	scaffold54_size8792031	83.333	60	6	3	5746	5802	7972251	7972193	4.66e-04	53.6
AM418554.1_EAV-0_pEAV5_5811bp	scaffold54_size8792031	90.323	31	3	0	5780	5810	7759426	7759456	0.84	42.8
AM418554.1_EAV-0_pEAV5_5811bp	scaffold54_size8792031	93.333	30	1	1	91	120	7975900	7975872	0.84	42.8
AM418554.1_EAV-0_pEAV5_5811bp	scaffold54_size8792031	93.333	30	1	1	91	120	8222582	8222554	0.84	42.8
AM418554.1_EAV-0_pEAV5_5811bp	scaffold54_size8792031	78.723	47	10	0	2121	2167	7974649	7974603	2.9	41.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold145_size1684143	68.443	938	282	9	4185	5118	1216465	1215538	4.07e-87	329
AM418554.1_EAV-0_pEAV5_5811bp	scaffold145_size1684143	82.090	67	8	3	5746	5809	1215147	1215082	3.83e-05	57.2
AM418554.1_EAV-0_pEAV5_5811bp	scaffold145_size1684143	78.723	47	10	0	2121	2167	1217538	1217492	2.9	41.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold70_size4288380	68.722	892	269	9	4232	5118	24537	25423	2.11e-84	320
AM418554.1_EAV-0_pEAV5_5811bp	scaffold70_size4288380	79.104	67	10	3	5746	5809	25813	25878	0.020	48.2
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1123_size32619	64.653	1887	624	27	3243	5106	18971	20837	3.13e-82	313
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1123_size32619	66.367	889	289	7	2557	3440	17684	18567	2.41e-58	233
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1123_size32619	79.630	54	11	0	2121	2174	17242	17295	0.020	48.2
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1123_size32619	72.500	80	22	0	3629	3708	5	84	0.069	46.4
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1513_size19190	67.524	933	295	6	2526	3454	2375	1447	2.41e-77	297
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1513_size19190	63.791	939	294	15	3887	4791	933	7	1.74e-28	134
AM418554.1_EAV-0_pEAV5_5811bp	scaffold335_size366866	68.085	940	283	14	4185	5118	347236	348164	8.40e-77	295
AM418554.1_EAV-0_pEAV5_5811bp	scaffold335_size366866	65.568	1214	368	21	3915	5118	338791	337618	7.37e-65	255
AM418554.1_EAV-0_pEAV5_5811bp	scaffold335_size366866	66.554	888	286	10	2571	3454	339723	338843	1.02e-56	228
AM418554.1_EAV-0_pEAV5_5811bp	scaffold335_size366866	93.548	31	2	0	5780	5810	336191	336161	0.020	48.2
AM418554.1_EAV-0_pEAV5_5811bp	scaffold335_size366866	77.612	67	11	3	5746	5809	348554	348619	0.24	44.6
AM418554.1_EAV-0_pEAV5_5811bp	scaffold335_size366866	78.723	47	10	0	2121	2167	345468	345514	2.9	41.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold335_size366866	78.723	47	10	0	2121	2167	346009	346055	2.9	41.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold9115_size1234	70.957	575	159	1	1126	1700	569	3	1.25e-74	288
AM418554.1_EAV-0_pEAV5_5811bp	scaffold6018_size2645	67.236	937	297	7	4185	5118	1394	2323	1.52e-73	284
AM418554.1_EAV-0_pEAV5_5811bp	scaffold6018_size2645	67.382	699	224	1	2761	3459	1	695	8.41e-58	232
AM418554.1_EAV-0_pEAV5_5811bp	scaffold6018_size2645	66.452	310	102	2	4810	5118	2337	2645	2.75e-13	84.2
AM418554.1_EAV-0_pEAV5_5811bp	scaffold75_size5807955	67.713	892	278	8	4232	5118	15239	16125	1.52e-73	284
AM418554.1_EAV-0_pEAV5_5811bp	scaffold75_size5807955	83.582	67	7	3	5746	5809	16515	16580	9.00e-07	62.6
AM418554.1_EAV-0_pEAV5_5811bp	scaffold259_size1078221	68.886	736	218	6	4382	5112	401875	401146	6.46e-72	279
AM418554.1_EAV-0_pEAV5_5811bp	scaffold259_size1078221	84.127	63	7	2	5750	5810	396921	396860	9.00e-07	62.6
AM418554.1_EAV-0_pEAV5_5811bp	scaffold9851_size1067	69.268	628	157	4	2571	3165	299	923	2.25e-71	277
AM418554.1_EAV-0_pEAV5_5811bp	scaffold5_size13026571	67.785	894	274	11	4232	5118	3154982	3155868	2.25e-71	277
AM418554.1_EAV-0_pEAV5_5811bp	scaffold5_size13026571	78.788	66	12	2	5746	5809	3156386	3156451	0.006	50.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold6234_size2450	64.226	1912	633	30	2586	4470	1923	36	7.87e-71	275
AM418554.1_EAV-0_pEAV5_5811bp	scaffold92_size3067928	68.041	776	243	5	4349	5121	47401	46628	1.42e-67	264
AM418554.1_EAV-0_pEAV5_5811bp	scaffold92_size3067928	71.129	381	109	1	2571	2950	47802	47422	8.98e-45	188
AM418554.1_EAV-0_pEAV5_5811bp	scaffold92_size3067928	77.143	175	38	2	5350	5523	45362	45189	7.38e-27	129
AM418554.1_EAV-0_pEAV5_5811bp	scaffold92_size3067928	65.918	267	86	3	344	606	50045	49780	9.00e-07	62.6
AM418554.1_EAV-0_pEAV5_5811bp	scaffold2033_size13126	65.271	1218	399	11	3913	5118	5024	3819	4.96e-67	262
AM418554.1_EAV-0_pEAV5_5811bp	scaffold2033_size13126	66.479	886	289	5	2571	3453	6367	5487	1.33e-61	244
AM418554.1_EAV-0_pEAV5_5811bp	scaffold2033_size13126	66.545	275	90	2	1643	1916	7346	7073	1.43e-10	75.2
AM418554.1_EAV-0_pEAV5_5811bp	scaffold2033_size13126	77.907	86	11	3	5732	5809	2726	2641	2.58e-07	64.4
AM418554.1_EAV-0_pEAV5_5811bp	scaffold2033_size13126	66.184	207	65	3	403	605	8475	8270	0.006	50.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold2033_size13126	69.369	111	32	2	2058	2167	6928	6819	2.9	41.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1348_size20857	67.893	788	218	11	2514	3291	11979	11217	4.96e-67	262
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1348_size20857	82.540	63	8	2	5750	5810	9628	9567	1.10e-05	59.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1348_size20857	65.359	306	97	7	1438	1739	14714	14414	0.002	51.8
AM418554.1_EAV-0_pEAV5_5811bp	scaffold170_size2418365	66.880	939	293	12	4185	5118	2061943	2062868	2.57e-64	253
AM418554.1_EAV-0_pEAV5_5811bp	scaffold170_size2418365	66.310	840	267	6	2571	3402	2060370	2061201	3.57e-56	226
AM418554.1_EAV-0_pEAV5_5811bp	scaffold170_size2418365	80.597	67	9	3	5746	5809	2063257	2063322	4.66e-04	53.6
AM418554.1_EAV-0_pEAV5_5811bp	scaffold3541_size9732	68.898	717	213	10	4406	5118	8783	8073	8.97e-64	251
AM418554.1_EAV-0_pEAV5_5811bp	scaffold3541_size9732	83.582	67	7	3	5746	5809	7683	7618	9.00e-07	62.6
AM418554.1_EAV-0_pEAV5_5811bp	scaffold3541_size9732	81.250	48	9	0	2120	2167	9404	9357	0.069	46.4
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1347_size20710	67.391	828	255	9	4232	5055	18092	17276	3.13e-63	250
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1347_size20710	80.597	67	9	3	5746	5809	17086	17021	4.66e-04	53.6
AM418554.1_EAV-0_pEAV5_5811bp	scaffold522_size97933	72.368	456	124	2	4664	5118	25862	25408	1.09e-62	248
AM418554.1_EAV-0_pEAV5_5811bp	scaffold522_size97933	84.127	63	7	2	5750	5810	23666	23605	9.00e-07	62.6
AM418554.1_EAV-0_pEAV5_5811bp	scaffold2122_size12428	66.949	944	292	15	4185	5118	10365	9432	3.82e-62	246
AM418554.1_EAV-0_pEAV5_5811bp	scaffold2122_size12428	67.826	230	67	5	345	569	11617	11390	7.39e-08	66.2
AM418554.1_EAV-0_pEAV5_5811bp	scaffold2122_size12428	79.104	67	10	3	5746	5809	9057	8992	0.020	48.2
AM418554.1_EAV-0_pEAV5_5811bp	scaffold292_size716206	66.418	938	298	9	4185	5118	403059	402135	3.82e-62	246
AM418554.1_EAV-0_pEAV5_5811bp	scaffold292_size716206	65.909	880	294	3	2571	3444	404682	403803	3.57e-56	226
AM418554.1_EAV-0_pEAV5_5811bp	scaffold292_size716206	72.101	276	75	2	5350	5624	401780	401506	3.35e-31	143
AM418554.1_EAV-0_pEAV5_5811bp	scaffold292_size716206	82.258	62	10	1	5750	5810	555441	555380	1.10e-05	59.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold292_size716206	87.500	32	4	0	5780	5811	401368	401337	2.9	41.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold292_size716206	100.000	22	0	0	486	507	677378	677357	2.9	41.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold11_size15412139	66.162	925	301	5	2532	3453	9333809	9334724	3.82e-62	246
AM418554.1_EAV-0_pEAV5_5811bp	scaffold11_size15412139	68.410	478	145	6	4185	4659	9335459	9335933	4.36e-36	159
AM418554.1_EAV-0_pEAV5_5811bp	scaffold11_size15412139	66.667	231	76	1	4889	5118	1276919	1276689	7.39e-08	66.2
AM418554.1_EAV-0_pEAV5_5811bp	scaffold11_size15412139	74.242	66	15	1	5746	5809	1276299	1276234	2.9	41.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold11_size15412139	100.000	22	0	0	5632	5653	13698626	13698647	2.9	41.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold9704_size1096	74.728	368	93	0	2795	3162	1069	702	1.33e-61	244
AM418554.1_EAV-0_pEAV5_5811bp	scaffold9704_size1096	69.144	444	122	10	3266	3700	525	88	6.47e-34	152
AM418554.1_EAV-0_pEAV5_5811bp	scaffold2181_size31203	70.312	512	150	2	2571	3081	26847	26337	8.41e-58	232
AM418554.1_EAV-0_pEAV5_5811bp	scaffold325_size452893	70.052	581	164	9	4543	5118	197516	198091	8.41e-58	232
AM418554.1_EAV-0_pEAV5_5811bp	scaffold325_size452893	96.667	30	1	0	5780	5809	198517	198546	0.006	50.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold26_size7296123	68.421	665	200	7	4457	5118	6991255	6991912	2.93e-57	230
AM418554.1_EAV-0_pEAV5_5811bp	scaffold26_size7296123	81.967	61	11	0	5750	5810	7020942	7020882	3.14e-06	60.8
AM418554.1_EAV-0_pEAV5_5811bp	scaffold26_size7296123	83.333	48	7	1	2121	2168	6990003	6990049	0.020	48.2
AM418554.1_EAV-0_pEAV5_5811bp	scaffold26_size7296123	76.923	65	14	1	5746	5809	6992302	6992366	0.069	46.4
AM418554.1_EAV-0_pEAV5_5811bp	scaffold26_size7296123	70.270	111	31	2	4185	4294	6991082	6991191	0.24	44.6
AM418554.1_EAV-0_pEAV5_5811bp	scaffold26_size7296123	80.435	46	6	1	3682	3727	3842329	3842287	2.9	41.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold26_size7296123	82.609	46	6	2	2195	2239	6990119	6990163	2.9	41.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold7266_size1931	67.251	742	239	4	2758	3497	1862	1123	1.02e-56	228
AM418554.1_EAV-0_pEAV5_5811bp	scaffold7266_size1931	66.667	132	44	0	3554	3685	1063	932	2.9	41.0
AM418554.1_EAV-0_pEAV5_5811bp	scaffold3903_size7135	66.878	788	243	9	4340	5118	2	780	1.52e-54	221
AM418554.1_EAV-0_pEAV5_5811bp	scaffold3903_size7135	69.231	130	37	1	5362	5491	978	1104	4.66e-04	53.6
AM418554.1_EAV-0_pEAV5_5811bp	scaffold3903_size7135	73.118	93	19	3	5721	5809	1331	1421	0.020	48.2
AM418554.1_EAV-0_pEAV5_5811bp	scaffold343_size330161	67.055	686	226	0	4433	5118	22678	23363	5.30e-54	219
AM418554.1_EAV-0_pEAV5_5811bp	scaffold343_size330161	66.476	698	213	13	2758	3445	20668	21354	1.02e-37	165
AM418554.1_EAV-0_pEAV5_5811bp	scaffold343_size330161	83.019	53	7	1	5751	5803	23828	23878	4.66e-04	53.6
AM418554.1_EAV-0_pEAV5_5811bp	scaffold10679_size18250	69.039	562	170	4	4232	4791	3310	2751	6.46e-53	215
AM418554.1_EAV-0_pEAV5_5811bp	scaffold12_size10847560	66.154	780	259	2	4340	5118	7943559	7944334	7.87e-52	212
AM418554.1_EAV-0_pEAV5_5811bp	scaffold12_size10847560	67.353	729	228	10	4185	4908	4037190	4037913	3.35e-50	206
AM418554.1_EAV-0_pEAV5_5811bp	scaffold12_size10847560	65.710	697	220	11	2758	3445	7941977	7942663	2.75e-32	147
AM418554.1_EAV-0_pEAV5_5811bp	scaffold12_size10847560	66.667	279	89	4	1643	1919	7225373	7225649	6.06e-09	69.8
AM418554.1_EAV-0_pEAV5_5811bp	scaffold12_size10847560	79.070	86	10	4	5732	5809	7226988	7227073	2.58e-07	64.4
AM418554.1_EAV-0_pEAV5_5811bp	scaffold12_size10847560	69.565	138	42	0	4981	5118	4037910	4038047	3.14e-06	60.8
AM418554.1_EAV-0_pEAV5_5811bp	scaffold12_size10847560	82.090	67	8	3	5746	5809	3714528	3714593	3.83e-05	57.2
AM418554.1_EAV-0_pEAV5_5811bp	scaffold12_size10847560	82.090	67	8	3	5746	5809	4038437	4038502	3.83e-05	57.2
AM418554.1_EAV-0_pEAV5_5811bp	scaffold12_size10847560	81.481	54	6	2	5751	5803	7944799	7944849	0.020	48.2
AM418554.1_EAV-0_pEAV5_5811bp	scaffold13695_size601	68.571	595	172	9	4334	4919	14	602	1.17e-49	205
AM418554.1_EAV-0_pEAV5_5811bp	scaffold8455_size1428	67.059	680	208	6	2731	3402	94	765	1.17e-49	205
AM418554.1_EAV-0_pEAV5_5811bp	scaffold8_size12054627	69.685	508	148	6	4185	4689	228253	227749	1.42e-48	201
AM418554.1_EAV-0_pEAV5_5811bp	scaffold8_size12054627	83.582	67	7	3	5746	5809	2017894	2017959	9.00e-07	62.6
AM418554.1_EAV-0_pEAV5_5811bp	scaffold1097_size26896	70.698	430	124	2	4690	5118	5123	5551	1.42e-48	201
